Vehicle,PaymentYear,TotalPayment
"Acura TLX Type-S 3.0 L, 6 cyl, Automatic (S10), Turbo",9,90141.0
"Acura TLX Type-S 3.0 L, 6 cyl, Automatic (S10), Turbo",10,94190.0
"Acura TLX Type-S 3.0 L, 6 cyl, Automatic (S10), Turbo",11,98239.0
"Acura TLX Type-S 3.0 L, 6 cyl, Automatic (S10), Turbo",12,102288.0
"Ford Edge AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",1,12796.0
"Ford Edge AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",2,25592.0
"Ford Edge AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",3,38388.0
"Ford Edge AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",4,51184.0
"Ford Edge AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",5,63980.0
"Ford Edge AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",6,67479.0
"Ford Edge AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",7,70978.0
"Ford Edge AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",8,74477.0
"Ford Edge AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",9,77976.0
"Ford Edge AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",10,81475.0
"Ford Edge AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",11,84974.0
"Ford Edge AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",12,88473.0
"Ford Mustang HO Convertible 2.3 L, 4 cyl, Manual 6-spd, Turbo",1,3499.0
"Ford Mustang HO Convertible 2.3 L, 4 cyl, Manual 6-spd, Turbo",2,6998.0
"Ford Mustang HO Convertible 2.3 L, 4 cyl, Manual 6-spd, Turbo",3,10497.0
"Ford Mustang HO Convertible 2.3 L, 4 cyl, Manual 6-spd, Turbo",4,13996.0
"Ford Mustang HO Convertible 2.3 L, 4 cyl, Manual 6-spd, Turbo",5,17495.0
"Ford Mustang HO Convertible 2.3 L, 4 cyl, Manual 6-spd, Turbo",6,20994.0
"Ford Mustang HO Convertible 2.3 L, 4 cyl, Manual 6-spd, Turbo",7,24493.0
"Ford Mustang HO Convertible 2.3 L, 4 cyl, Manual 6-spd, Turbo",8,27992.0
"Ford Mustang HO Convertible 2.3 L, 4 cyl, Manual 6-spd, Turbo",9,31491.0
"Ford Mustang HO Convertible 2.3 L, 4 cyl, Manual 6-spd, Turbo",10,34990.0
"Ford Mustang HO Convertible 2.3 L, 4 cyl, Manual 6-spd, Turbo",11,38489.0
"Ford Mustang HO Convertible 2.3 L, 4 cyl, Manual 6-spd, Turbo",12,41988.0
"Genesis GV70 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",1,14669.0
"Genesis GV70 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",2,29338.0
"Genesis GV70 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",3,44007.0
"Genesis GV70 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",4,58676.0
"Genesis GV70 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",5,73345.0
"Genesis GV70 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",6,77394.0
"Genesis GV70 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",7,81443.0
"Genesis GV70 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",8,85492.0
"Genesis GV70 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",9,89541.0
"Genesis GV70 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",10,93590.0
"Genesis GV70 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",11,97639.0
"Genesis GV70 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo",12,101688.0
"Honda Pilot AWD TrailSport 3.5 L, 6 cyl, Automatic (S9)",1,12461.0
"Honda Pilot AWD TrailSport 3.5 L, 6 cyl, Automatic (S9)",2,24922.0
"Honda Pilot AWD TrailSport 3.5 L, 6 cyl, Automatic (S9)",3,37383.0
"Honda Pilot AWD TrailSport 3.5 L, 6 cyl, Automatic (S9)",4,49844.0
"Honda Pilot AWD TrailSport 3.5 L, 6 cyl, Automatic (S9)",5,62305.0
"Honda Pilot AWD TrailSport 3.5 L, 6 cyl, Automatic (S9)",6,65804.0
"Honda Pilot AWD TrailSport 3.5 L, 6 cyl, Automatic (S9)",7,69303.0
"Honda Pilot AWD TrailSport 3.5 L, 6 cyl, Automatic (S9)",8,72802.0
"Honda Pilot AWD TrailSport 3.5 L, 6 cyl, Automatic (S9)",9,76301.0
"Honda Pilot AWD TrailSport 3.5 L, 6 cyl, Automatic (S9)",10,79800.0
"Honda Pilot AWD TrailSport 3.5 L, 6 cyl, Automatic (S9)",11,83299.0
"Honda Pilot AWD TrailSport 3.5 L, 6 cyl, Automatic (S9)",12,86798.0
"Lincoln Nautilus AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",1,16841.0
"Lincoln Nautilus AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",2,33682.0
"Lincoln Nautilus AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",3,50523.0
"Lincoln Nautilus AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",4,67364.0
"Lincoln Nautilus AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",5,84205.0
"Lincoln Nautilus AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",6,87704.0
"Lincoln Nautilus AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",7,91203.0
"Lincoln Nautilus AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",8,94702.0
"Lincoln Nautilus AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",9,98201.0
"Lincoln Nautilus AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",10,101700.0
"Lincoln Nautilus AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",11,105199.0
"Lincoln Nautilus AWD 2.7 L, 6 cyl, Automatic (S8), Turbo",12,108698.0
"Porsche Macan 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",1,15029.0
"Porsche Macan 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",2,30058.0
"Porsche Macan 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",3,45087.0
"Porsche Macan 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",4,60116.0
"Porsche Macan 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",5,75145.0
"Porsche Macan 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",6,79194.0
"Porsche Macan 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",7,83243.0
"Porsche Macan 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",8,87292.0
"Porsche Macan 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",9,91341.0
"Porsche Macan 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",10,95390.0
"Porsche Macan 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",11,99439.0
"Porsche Macan 2.0 L, 4 cyl, Automatic (AM-S7), Turbo",12,103488.0
"Subaru WRX 2.4 L, 4 cyl, Automatic (AV-S8), Turbo",1,12528.0
"Subaru WRX 2.4 L, 4 cyl, Automatic (AV-S8), Turbo",2,25056.0
"Subaru WRX 2.4 L, 4 cyl, Automatic (AV-S8), Turbo",3,37584.0
"Subaru WRX 2.4 L, 4 cyl, Automatic (AV-S8), Turbo",4,50112.0
"Subaru WRX 2.4 L, 4 cyl, Automatic (AV-S8), Turbo",5,62640.0
"Subaru WRX 2.4 L, 4 cyl, Automatic (AV-S8), Turbo",6,66689.0
"Subaru WRX 2.4 L, 4 cyl, Automatic (AV-S8), Turbo",7,70738.0
"Subaru WRX 2.4 L, 4 cyl, Automatic (AV-S8), Turbo",8,74787.0
"Subaru WRX 2.4 L, 4 cyl, Automatic (AV-S8), Turbo",9,78836.0
"Subaru WRX 2.4 L, 4 cyl, Automatic (AV-S8), Turbo",10,82885.0
"Subaru WRX 2.4 L, 4 cyl, Automatic (AV-S8), Turbo",11,86934.0
"Subaru WRX 2.4 L, 4 cyl, Automatic (AV-S8), Turbo",12,90983.0
"Acura TLX Type-S Perf Tire 3.0 L, 6 cyl, Automatic (S10), Turbo",1,14949.0
"Acura TLX Type-S Perf Tire 3.0 L, 6 cyl, Automatic (S10), Turbo",2,29898.0
"Acura TLX Type-S Perf Tire 3.0 L, 6 cyl, Automatic (S10), Turbo",3,44847.0
"Acura TLX Type-S Perf Tire 3.0 L, 6 cyl, Automatic (S10), Turbo",4,59796.0
"Acura TLX Type-S Perf Tire 3.0 L, 6 cyl, Automatic (S10), Turbo",5,74745.0
"Acura TLX Type-S Perf Tire 3.0 L, 6 cyl, Automatic (S10), Turbo",6,78794.0
"Acura TLX Type-S Perf Tire 3.0 L, 6 cyl, Automatic (S10), Turbo",7,82843.0
"Acura TLX Type-S Perf Tire 3.0 L, 6 cyl, Automatic (S10), Turbo",8,86892.0
"Acura TLX Type-S Perf Tire 3.0 L, 6 cyl, Automatic (S10), Turbo",9,90941.0
"Acura TLX Type-S Perf Tire 3.0 L, 6 cyl, Automatic (S10), Turbo",10,94990.0
"Acura TLX Type-S Perf Tire 3.0 L, 6 cyl, Automatic (S10), Turbo",11,99039.0
"Acura TLX Type-S Perf Tire 3.0 L, 6 cyl, Automatic (S10), Turbo",12,103088.0
"Audi SQ5 3.0 L, 6 cyl, Automatic (S8), Turbo",1,17089.0
"Audi SQ5 3.0 L, 6 cyl, Automatic (S8), Turbo",2,34178.0
"Audi SQ5 3.0 L, 6 cyl, Automatic (S8), Turbo",3,51267.0
"Audi SQ5 3.0 L, 6 cyl, Automatic (S8), Turbo",4,68356.0
"Audi SQ5 3.0 L, 6 cyl, Automatic (S8), Turbo",5,85445.0
"Audi SQ5 3.0 L, 6 cyl, Automatic (S8), Turbo",6,89494.0
"Audi SQ5 3.0 L, 6 cyl, Automatic (S8), Turbo",7,93543.0
"Audi SQ5 3.0 L, 6 cyl, Automatic (S8), Turbo",8,97592.0
"Audi SQ5 3.0 L, 6 cyl, Automatic (S8), Turbo",9,101641.0
"Audi SQ5 3.0 L, 6 cyl, Automatic (S8), Turbo",10,105690.0
"Audi SQ5 3.0 L, 6 cyl, Automatic (S8), Turbo",11,109739.0
"Audi SQ5 3.0 L, 6 cyl, Automatic (S8), Turbo",12,113788.0
"Audi SQ5 Sportback 3.0 L, 6 cyl, Automatic (S8), Turbo",1,17569.0
"Audi SQ5 Sportback 3.0 L, 6 cyl, Automatic (S8), Turbo",2,35138.0
"Audi SQ5 Sportback 3.0 L, 6 cyl, Automatic (S8), Turbo",3,52707.0
"Audi SQ5 Sportback 3.0 L, 6 cyl, Automatic (S8), Turbo",4,70276.0
"Audi SQ5 Sportback 3.0 L, 6 cyl, Automatic (S8), Turbo",5,87845.0
"Audi SQ5 Sportback 3.0 L, 6 cyl, Automatic (S8), Turbo",6,91894.0
"Audi SQ5 Sportback 3.0 L, 6 cyl, Automatic (S8), Turbo",7,95943.0
"Audi SQ5 Sportback 3.0 L, 6 cyl, Automatic (S8), Turbo",8,99992.0
"Audi SQ5 Sportback 3.0 L, 6 cyl, Automatic (S8), Turbo",9,104041.0
"Audi SQ5 Sportback 3.0 L, 6 cyl, Automatic (S8), Turbo",10,108090.0
"Audi SQ5 Sportback 3.0 L, 6 cyl, Automatic (S8), Turbo",11,112139.0
"Audi SQ5 Sportback 3.0 L, 6 cyl, Automatic (S8), Turbo",12,116188.0
"Chevrolet Colorado 4WD 2.5 L, 4 cyl, Automatic 6-spd",1,11219.0
"Chevrolet Colorado 4WD 2.5 L, 4 cyl, Automatic 6-spd",2,22438.0
"Chevrolet Colorado 4WD 2.5 L, 4 cyl, Automatic 6-spd",3,33657.0
"Chevrolet Colorado 4WD 2.5 L, 4 cyl, Automatic 6-spd",4,44876.0
"Chevrolet Colorado 4WD 2.5 L, 4 cyl, Automatic 6-spd",5,56095.0
"Chevrolet Colorado 4WD 2.5 L, 4 cyl, Automatic 6-spd",6,59594.0
"Chevrolet Colorado 4WD 2.5 L, 4 cyl, Automatic 6-spd",7,63093.0
"Chevrolet Colorado 4WD 2.5 L, 4 cyl, Automatic 6-spd",8,66592.0
"Chevrolet Colorado 4WD 2.5 L, 4 cyl, Automatic 6-spd",9,70091.0
"Chevrolet Colorado 4WD 2.5 L, 4 cyl, Automatic 6-spd",10,73590.0
"Chevrolet Colorado 4WD 2.5 L, 4 cyl, Automatic 6-spd",11,77089.0
"Chevrolet Colorado 4WD 2.5 L, 4 cyl, Automatic 6-spd",12,80588.0
"Ford F150 Pickup 4WD 2.7 L, 6 cyl, Automatic (S10), Turbo",1,19586.0
"Ford F150 Pickup 4WD 2.7 L, 6 cyl, Automatic (S10), Turbo",2,39172.0
"Ford F150 Pickup 4WD 2.7 L, 6 cyl, Automatic (S10), Turbo",3,58758.0
"Ford F150 Pickup 4WD 2.7 L, 6 cyl, Automatic (S10), Turbo",4,78344.0
"Ford F150 Pickup 4WD 2.7 L, 6 cyl, Automatic (S10), Turbo",5,97930.0
"Ford F150 Pickup 4WD 2.7 L, 6 cyl, Automatic (S10), Turbo",6,101429.0
"Ford F150 Pickup 4WD 2.7 L, 6 cyl, Automatic (S10), Turbo",7,104928.0
"Ford F150 Pickup 4WD 2.7 L, 6 cyl, Automatic (S10), Turbo",8,108427.0
"Ford F150 Pickup 4WD 2.7 L, 6 cyl, Automatic (S10), Turbo",9,111926.0
"Ford F150 Pickup 4WD 2.7 L, 6 cyl, Automatic (S10), Turbo",10,115425.0
"Ford F150 Pickup 4WD 2.7 L, 6 cyl, Automatic (S10), Turbo",11,118924.0
"Ford F150 Pickup 4WD 2.7 L, 6 cyl, Automatic (S10), Turbo",12,122423.0
"Ford Ranger 4WD 2.3 L, 4 cyl, Automatic (S10), Turbo",1,11445.0
"Ford Ranger 4WD 2.3 L, 4 cyl, Automatic (S10), Turbo",2,22890.0
"Ford Ranger 4WD 2.3 L, 4 cyl, Automatic (S10), Turbo",3,34335.0
"Ford Ranger 4WD 2.3 L, 4 cyl, Automatic (S10), Turbo",4,45780.0
"Ford Ranger 4WD 2.3 L, 4 cyl, Automatic (S10), Turbo",5,57225.0
"Ford Ranger 4WD 2.3 L, 4 cyl, Automatic (S10), Turbo",6,60724.0
"Ford Ranger 4WD 2.3 L, 4 cyl, Automatic (S10), Turbo",7,64223.0
"Ford Ranger 4WD 2.3 L, 4 cyl, Automatic (S10), Turbo",8,67722.0
"Ford Ranger 4WD 2.3 L, 4 cyl, Automatic (S10), Turbo",9,71221.0
"Ford Ranger 4WD 2.3 L, 4 cyl, Automatic (S10), Turbo",10,74720.0
"Ford Ranger 4WD 2.3 L, 4 cyl, Automatic (S10), Turbo",11,78219.0
"Ford Ranger 4WD 2.3 L, 4 cyl, Automatic (S10), Turbo",12,81718.0
"GMC Canyon 4WD 2.5 L, 4 cyl, Automatic 6-spd",1,12499.0
"GMC Canyon 4WD 2.5 L, 4 cyl, Automatic 6-spd",2,24998.0
"GMC Canyon 4WD 2.5 L, 4 cyl, Automatic 6-spd",3,37497.0
"GMC Canyon 4WD 2.5 L, 4 cyl, Automatic 6-spd",4,49996.0
"GMC Canyon 4WD 2.5 L, 4 cyl, Automatic 6-spd",5,62495.0
"GMC Canyon 4WD 2.5 L, 4 cyl, Automatic 6-spd",6,65994.0
"GMC Canyon 4WD 2.5 L, 4 cyl, Automatic 6-spd",7,69493.0
"GMC Canyon 4WD 2.5 L, 4 cyl, Automatic 6-spd",8,72992.0
"GMC Canyon 4WD 2.5 L, 4 cyl, Automatic 6-spd",9,76491.0
"GMC Canyon 4WD 2.5 L, 4 cyl, Automatic 6-spd",10,79990.0
"GMC Canyon 4WD 2.5 L, 4 cyl, Automatic 6-spd",11,83489.0
"GMC Canyon 4WD 2.5 L, 4 cyl, Automatic 6-spd",12,86988.0
"Honda Passport AWD 3.5 L, 6 cyl, Automatic (S9)",1,12685.0
"Honda Passport AWD 3.5 L, 6 cyl, Automatic (S9)",2,25370.0
"Honda Passport AWD 3.5 L, 6 cyl, Automatic (S9)",3,38055.0
"Honda Passport AWD 3.5 L, 6 cyl, Automatic (S9)",4,50740.0
"Honda Passport AWD 3.5 L, 6 cyl, Automatic (S9)",5,63425.0
"Honda Passport AWD 3.5 L, 6 cyl, Automatic (S9)",6,66924.0
"Honda Passport AWD 3.5 L, 6 cyl, Automatic (S9)",7,70423.0
"Honda Passport AWD 3.5 L, 6 cyl, Automatic (S9)",8,73922.0
"Honda Passport AWD 3.5 L, 6 cyl, Automatic (S9)",9,77421.0
"Honda Passport AWD 3.5 L, 6 cyl, Automatic (S9)",10,80920.0
"Honda Passport AWD 3.5 L, 6 cyl, Automatic (S9)",11,84419.0
"Honda Passport AWD 3.5 L, 6 cyl, Automatic (S9)",12,87918.0
"Hyundai Palisade AWD 3.8 L, 6 cyl, Automatic (S8)",1,13297.0
"Hyundai Palisade AWD 3.8 L, 6 cyl, Automatic (S8)",2,26594.0
"Hyundai Palisade AWD 3.8 L, 6 cyl, Automatic (S8)",3,39891.0
"Hyundai Palisade AWD 3.8 L, 6 cyl, Automatic (S8)",4,53188.0
"Hyundai Palisade AWD 3.8 L, 6 cyl, Automatic (S8)",5,66485.0
"Hyundai Palisade AWD 3.8 L, 6 cyl, Automatic (S8)",6,69984.0
"Hyundai Palisade AWD 3.8 L, 6 cyl, Automatic (S8)",7,73483.0
"Hyundai Palisade AWD 3.8 L, 6 cyl, Automatic (S8)",8,76982.0
"Hyundai Palisade AWD 3.8 L, 6 cyl, Automatic (S8)",9,80481.0
"Hyundai Palisade AWD 3.8 L, 6 cyl, Automatic (S8)",10,83980.0
"Hyundai Palisade AWD 3.8 L, 6 cyl, Automatic (S8)",11,87479.0
"Hyundai Palisade AWD 3.8 L, 6 cyl, Automatic (S8)",12,90978.0
"Kia Sportage AWD 2.0 L, 4 cyl, Automatic (S6), Turbo",1,10549.0
"Kia Sportage AWD 2.0 L, 4 cyl, Automatic (S6), Turbo",2,21098.0
"Kia Sportage AWD 2.0 L, 4 cyl, Automatic (S6), Turbo",3,31647.0
"Kia Sportage AWD 2.0 L, 4 cyl, Automatic (S6), Turbo",4,42196.0
"Kia Sportage AWD 2.0 L, 4 cyl, Automatic (S6), Turbo",5,52745.0
"Kia Sportage AWD 2.0 L, 4 cyl, Automatic (S6), Turbo",6,56244.0
"Kia Sportage AWD 2.0 L, 4 cyl, Automatic (S6), Turbo",7,59743.0
"Kia Sportage AWD 2.0 L, 4 cyl, Automatic (S6), Turbo",8,63242.0
"Kia Sportage AWD 2.0 L, 4 cyl, Automatic (S6), Turbo",9,66741.0
"Kia Sportage AWD 2.0 L, 4 cyl, Automatic (S6), Turbo",10,70240.0
"Kia Sportage AWD 2.0 L, 4 cyl, Automatic (S6), Turbo",11,73739.0
"Kia Sportage AWD 2.0 L, 4 cyl, Automatic (S6), Turbo",12,77238.0
"Kia Telluride AWD 3.8 L, 6 cyl, Automatic (S8)",1,12537.0
"Kia Telluride AWD 3.8 L, 6 cyl, Automatic (S8)",2,25074.0
"Kia Telluride AWD 3.8 L, 6 cyl, Automatic (S8)",3,37611.0
"Kia Telluride AWD 3.8 L, 6 cyl, Automatic (S8)",4,50148.0
"Kia Telluride AWD 3.8 L, 6 cyl, Automatic (S8)",5,62685.0
"Kia Telluride AWD 3.8 L, 6 cyl, Automatic (S8)",6,66184.0
"Kia Telluride AWD 3.8 L, 6 cyl, Automatic (S8)",7,69683.0
"Kia Telluride AWD 3.8 L, 6 cyl, Automatic (S8)",8,73182.0
"Kia Telluride AWD 3.8 L, 6 cyl, Automatic (S8)",9,76681.0
"Kia Telluride AWD 3.8 L, 6 cyl, Automatic (S8)",10,80180.0
"Kia Telluride AWD 3.8 L, 6 cyl, Automatic (S8)",11,83679.0
"Kia Telluride AWD 3.8 L, 6 cyl, Automatic (S8)",12,87178.0
"Porsche 718 Boxster GTS 4.0 L, 6 cyl, Automatic (AM-S7)",1,21949.0
"Porsche 718 Boxster GTS 4.0 L, 6 cyl, Automatic (AM-S7)",2,43898.0
"Porsche 718 Boxster GTS 4.0 L, 6 cyl, Automatic (AM-S7)",3,65847.0
"Porsche 718 Boxster GTS 4.0 L, 6 cyl, Automatic (AM-S7)",4,87796.0
"Porsche 718 Boxster GTS 4.0 L, 6 cyl, Automatic (AM-S7)",5,109745.0
"Porsche 718 Boxster GTS 4.0 L, 6 cyl, Automatic (AM-S7)",6,113794.0
"Porsche 718 Boxster GTS 4.0 L, 6 cyl, Automatic (AM-S7)",7,117843.0
"Porsche 718 Boxster GTS 4.0 L, 6 cyl, Automatic (AM-S7)",8,121892.0
"Porsche 718 Boxster GTS 4.0 L, 6 cyl, Automatic (AM-S7)",9,125941.0
"Porsche 718 Boxster GTS 4.0 L, 6 cyl, Automatic (AM-S7)",10,129990.0
"Porsche 718 Boxster GTS 4.0 L, 6 cyl, Automatic (AM-S7)",11,134039.0
"Porsche 718 Boxster GTS 4.0 L, 6 cyl, Automatic (AM-S7)",12,138088.0
"Porsche 718 Boxster S 2.5 L, 4 cyl, Manual 6-spd, Turbo",1,18969.0
"Porsche 718 Boxster S 2.5 L, 4 cyl, Manual 6-spd, Turbo",2,37938.0
"Porsche 718 Boxster S 2.5 L, 4 cyl, Manual 6-spd, Turbo",3,56907.0
"Porsche 718 Boxster S 2.5 L, 4 cyl, Manual 6-spd, Turbo",4,75876.0
"Porsche 718 Boxster S 2.5 L, 4 cyl, Manual 6-spd, Turbo",5,94845.0
"Porsche 718 Boxster S 2.5 L, 4 cyl, Manual 6-spd, Turbo",6,98894.0
"Porsche 718 Boxster S 2.5 L, 4 cyl, Manual 6-spd, Turbo",7,102943.0
"Porsche 718 Boxster S 2.5 L, 4 cyl, Manual 6-spd, Turbo",8,106992.0
"Porsche 718 Boxster S 2.5 L, 4 cyl, Manual 6-spd, Turbo",9,111041.0
"Porsche 718 Boxster S 2.5 L, 4 cyl, Manual 6-spd, Turbo",10,115090.0
"Porsche 718 Boxster S 2.5 L, 4 cyl, Manual 6-spd, Turbo",11,119139.0
"Porsche 718 Boxster S 2.5 L, 4 cyl, Manual 6-spd, Turbo",12,123188.0
"Porsche 718 Cayman GTS 4.0 L, 6 cyl, Automatic (AM-S7)",1,21529.0
"Porsche 718 Cayman GTS 4.0 L, 6 cyl, Automatic (AM-S7)",2,43058.0
"Porsche 718 Cayman GTS 4.0 L, 6 cyl, Automatic (AM-S7)",3,64587.0
"Porsche 718 Cayman GTS 4.0 L, 6 cyl, Automatic (AM-S7)",4,86116.0
"Porsche 718 Cayman GTS 4.0 L, 6 cyl, Automatic (AM-S7)",5,107645.0
"Porsche 718 Cayman GTS 4.0 L, 6 cyl, Automatic (AM-S7)",6,111694.0
"Porsche 718 Cayman GTS 4.0 L, 6 cyl, Automatic (AM-S7)",7,115743.0
"Porsche 718 Cayman GTS 4.0 L, 6 cyl, Automatic (AM-S7)",8,119792.0
"Porsche 718 Cayman GTS 4.0 L, 6 cyl, Automatic (AM-S7)",9,123841.0
"Porsche 718 Cayman GTS 4.0 L, 6 cyl, Automatic (AM-S7)",10,127890.0
"Porsche 718 Cayman GTS 4.0 L, 6 cyl, Automatic (AM-S7)",11,131939.0
"Porsche 718 Cayman GTS 4.0 L, 6 cyl, Automatic (AM-S7)",12,135988.0
"Porsche 718 Cayman S 2.5 L, 4 cyl, Manual 6-spd, Turbo",1,18549.0
"Porsche 718 Cayman S 2.5 L, 4 cyl, Manual 6-spd, Turbo",2,37098.0
"Porsche 718 Cayman S 2.5 L, 4 cyl, Manual 6-spd, Turbo",3,55647.0
"Porsche 718 Cayman S 2.5 L, 4 cyl, Manual 6-spd, Turbo",4,74196.0
"Porsche 718 Cayman S 2.5 L, 4 cyl, Manual 6-spd, Turbo",5,92745.0
"Porsche 718 Cayman S 2.5 L, 4 cyl, Manual 6-spd, Turbo",6,96794.0
"Porsche 718 Cayman S 2.5 L, 4 cyl, Manual 6-spd, Turbo",7,100843.0
"Porsche 718 Cayman S 2.5 L, 4 cyl, Manual 6-spd, Turbo",8,104892.0
"Porsche 718 Cayman S 2.5 L, 4 cyl, Manual 6-spd, Turbo",9,108941.0
"Porsche 718 Cayman S 2.5 L, 4 cyl, Manual 6-spd, Turbo",10,112990.0
"Porsche 718 Cayman S 2.5 L, 4 cyl, Manual 6-spd, Turbo",11,117039.0
"Porsche 718 Cayman S 2.5 L, 4 cyl, Manual 6-spd, Turbo",12,121088.0
"Toyota Tacoma 2WD 3.5 L, 6 cyl, Automatic (S6)",1,11480.0
"Toyota Tacoma 2WD 3.5 L, 6 cyl, Automatic (S6)",2,22960.0
"Toyota Tacoma 2WD 3.5 L, 6 cyl, Automatic (S6)",3,34440.0
"Toyota Tacoma 2WD 3.5 L, 6 cyl, Automatic (S6)",4,45920.0
"Toyota Tacoma 2WD 3.5 L, 6 cyl, Automatic (S6)",5,57400.0
"Toyota Tacoma 2WD 3.5 L, 6 cyl, Automatic (S6)",6,60899.0
"Toyota Tacoma 2WD 3.5 L, 6 cyl, Automatic (S6)",7,64398.0
"Toyota Tacoma 2WD 3.5 L, 6 cyl, Automatic (S6)",8,67897.0
"Toyota Tacoma 2WD 3.5 L, 6 cyl, Automatic (S6)",9,71396.0
"Toyota Tacoma 2WD 3.5 L, 6 cyl, Automatic (S6)",10,74895.0
"Toyota Tacoma 2WD 3.5 L, 6 cyl, Automatic (S6)",11,78394.0
"Toyota Tacoma 2WD 3.5 L, 6 cyl, Automatic (S6)",12,81893.0
"Mercedes-Benz Metris (Cargo Van) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",1,4049.0
"Mercedes-Benz Metris (Cargo Van) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",2,8098.0
"Mercedes-Benz Metris (Cargo Van) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",3,12147.0
"Mercedes-Benz Metris (Cargo Van) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",4,16196.0
"Mercedes-Benz Metris (Cargo Van) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",5,20245.0
"Mercedes-Benz Metris (Cargo Van) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",6,24294.0
"Mercedes-Benz Metris (Cargo Van) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",7,28343.0
"Mercedes-Benz Metris (Cargo Van) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",8,32392.0
"Mercedes-Benz Metris (Cargo Van) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",9,36441.0
"Mercedes-Benz Metris (Cargo Van) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",10,40490.0
"Mercedes-Benz Metris (Cargo Van) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",11,44539.0
"Mercedes-Benz Metris (Cargo Van) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",12,48588.0
"Mercedes-Benz Metris (Cargo Van, LWB) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",1,4049.0
"Mercedes-Benz Metris (Cargo Van, LWB) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",2,8098.0
"Mercedes-Benz Metris (Cargo Van, LWB) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",3,12147.0
"Mercedes-Benz Metris (Cargo Van, LWB) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",4,16196.0
"Mercedes-Benz Metris (Cargo Van, LWB) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",5,20245.0
"Mercedes-Benz Metris (Cargo Van, LWB) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",6,24294.0
"Mercedes-Benz Metris (Cargo Van, LWB) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",7,28343.0
"Mercedes-Benz Metris (Cargo Van, LWB) 2.0 L, 4 cyl, Automatic 9-spd, Turbo",8,32392.0
