Vehicle,PaymentYear,TotalPayment
"GMC Yukon XL 4WD 5.3 L, 8 cyl, Automatic 10-spd",1,18340.0
"GMC Yukon XL 4WD 5.3 L, 8 cyl, Automatic 10-spd",2,36680.0
"GMC Yukon XL 4WD 5.3 L, 8 cyl, Automatic 10-spd",3,55020.0
"GMC Yukon XL 4WD 5.3 L, 8 cyl, Automatic 10-spd",4,73360.0
"GMC Yukon XL 4WD 5.3 L, 8 cyl, Automatic 10-spd",5,91700.0
"GMC Yukon XL 4WD 5.3 L, 8 cyl, Automatic 10-spd",6,95000.0
"GMC Yukon XL 4WD 5.3 L, 8 cyl, Automatic 10-spd",7,98300.0
"GMC Yukon XL 4WD 5.3 L, 8 cyl, Automatic 10-spd",8,101600.0
"GMC Yukon XL 4WD 5.3 L, 8 cyl, Automatic 10-spd",9,104900.0
"GMC Yukon XL 4WD 5.3 L, 8 cyl, Automatic 10-spd",10,108200.0
"GMC Yukon XL 4WD 5.3 L, 8 cyl, Automatic 10-spd",11,111500.0
"GMC Yukon XL 4WD 5.3 L, 8 cyl, Automatic 10-spd",12,114800.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",1,19140.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",2,38280.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",3,57420.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",4,76560.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",5,95700.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",6,99800.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",7,103900.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",8,108000.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",9,112100.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",10,116200.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",11,120300.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",12,124400.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",1,19140.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",2,38280.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",3,57420.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",4,76560.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",5,95700.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",6,99800.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",7,103900.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",8,108000.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",9,112100.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",10,116200.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",11,120300.0
"GMC Yukon XL 4WD 6.2 L, 8 cyl, Automatic 10-spd",12,124400.0
"Land Rover Defender 110 5.0 L, 8 cyl, Automatic (S8), Supercharger",1,26540.0
"Land Rover Defender 110 5.0 L, 8 cyl, Automatic (S8), Supercharger",2,53080.0
"Land Rover Defender 110 5.0 L, 8 cyl, Automatic (S8), Supercharger",3,79620.0
"Land Rover Defender 110 5.0 L, 8 cyl, Automatic (S8), Supercharger",4,106160.0
"Land Rover Defender 110 5.0 L, 8 cyl, Automatic (S8), Supercharger",5,132700.0
"Land Rover Defender 110 5.0 L, 8 cyl, Automatic (S8), Supercharger",6,136800.0
"Land Rover Defender 110 5.0 L, 8 cyl, Automatic (S8), Supercharger",7,140900.0
"Land Rover Defender 110 5.0 L, 8 cyl, Automatic (S8), Supercharger",8,145000.0
"Land Rover Defender 110 5.0 L, 8 cyl, Automatic (S8), Supercharger",9,149100.0
"Land Rover Defender 110 5.0 L, 8 cyl, Automatic (S8), Supercharger",10,153200.0
"Land Rover Defender 110 5.0 L, 8 cyl, Automatic (S8), Supercharger",11,157300.0
"Land Rover Defender 110 5.0 L, 8 cyl, Automatic (S8), Supercharger",12,161400.0
"Land Rover Range Rover SVA 5.0 L, 8 cyl, Automatic (S8), Supercharger",1,41440.0
"Land Rover Range Rover SVA 5.0 L, 8 cyl, Automatic (S8), Supercharger",2,82880.0
"Land Rover Range Rover SVA 5.0 L, 8 cyl, Automatic (S8), Supercharger",3,124320.0
"Land Rover Range Rover SVA 5.0 L, 8 cyl, Automatic (S8), Supercharger",4,165760.0
"Land Rover Range Rover SVA 5.0 L, 8 cyl, Automatic (S8), Supercharger",5,207200.0
"Land Rover Range Rover SVA 5.0 L, 8 cyl, Automatic (S8), Supercharger",6,211300.0
"Land Rover Range Rover SVA 5.0 L, 8 cyl, Automatic (S8), Supercharger",7,215400.0
"Land Rover Range Rover SVA 5.0 L, 8 cyl, Automatic (S8), Supercharger",8,219500.0
"Land Rover Range Rover SVA 5.0 L, 8 cyl, Automatic (S8), Supercharger",9,223600.0
"Land Rover Range Rover SVA 5.0 L, 8 cyl, Automatic (S8), Supercharger",10,227700.0
"Land Rover Range Rover SVA 5.0 L, 8 cyl, Automatic (S8), Supercharger",11,231800.0
"Land Rover Range Rover SVA 5.0 L, 8 cyl, Automatic (S8), Supercharger",12,235900.0
"Nissan Armada 2WD 5.6 L, 8 cyl, Automatic (S7)",1,17340.0
"Nissan Armada 2WD 5.6 L, 8 cyl, Automatic (S7)",2,34680.0
"Nissan Armada 2WD 5.6 L, 8 cyl, Automatic (S7)",3,52020.0
"Nissan Armada 2WD 5.6 L, 8 cyl, Automatic (S7)",4,69360.0
"Nissan Armada 2WD 5.6 L, 8 cyl, Automatic (S7)",5,86700.0
"Nissan Armada 2WD 5.6 L, 8 cyl, Automatic (S7)",6,90800.0
"Nissan Armada 2WD 5.6 L, 8 cyl, Automatic (S7)",7,94900.0
"Nissan Armada 2WD 5.6 L, 8 cyl, Automatic (S7)",8,99000.0
"Nissan Armada 2WD 5.6 L, 8 cyl, Automatic (S7)",9,103100.0
"Nissan Armada 2WD 5.6 L, 8 cyl, Automatic (S7)",10,107200.0
"Nissan Armada 2WD 5.6 L, 8 cyl, Automatic (S7)",11,111300.0
"Nissan Armada 2WD 5.6 L, 8 cyl, Automatic (S7)",12,115400.0
"Porsche Cayenne Turbo 4.0 L, 8 cyl, Automatic (S8), Turbo",1,30080.0
"Porsche Cayenne Turbo 4.0 L, 8 cyl, Automatic (S8), Turbo",2,60160.0
"Porsche Cayenne Turbo 4.0 L, 8 cyl, Automatic (S8), Turbo",3,90240.0
"Porsche Cayenne Turbo 4.0 L, 8 cyl, Automatic (S8), Turbo",4,120320.0
"Porsche Cayenne Turbo 4.0 L, 8 cyl, Automatic (S8), Turbo",5,150400.0
"Porsche Cayenne Turbo 4.0 L, 8 cyl, Automatic (S8), Turbo",6,154500.0
"Porsche Cayenne Turbo 4.0 L, 8 cyl, Automatic (S8), Turbo",7,158600.0
"Porsche Cayenne Turbo 4.0 L, 8 cyl, Automatic (S8), Turbo",8,162700.0
"Porsche Cayenne Turbo 4.0 L, 8 cyl, Automatic (S8), Turbo",9,166800.0
"Porsche Cayenne Turbo 4.0 L, 8 cyl, Automatic (S8), Turbo",10,170900.0
"Porsche Cayenne Turbo 4.0 L, 8 cyl, Automatic (S8), Turbo",11,175000.0
"Porsche Cayenne Turbo 4.0 L, 8 cyl, Automatic (S8), Turbo",12,179100.0
"Porsche Cayenne Turbo GT Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",1,40260.0
"Porsche Cayenne Turbo GT Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",2,80520.0
"Porsche Cayenne Turbo GT Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",3,120780.0
"Porsche Cayenne Turbo GT Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",4,161040.0
"Porsche Cayenne Turbo GT Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",5,201300.0
"Porsche Cayenne Turbo GT Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",6,205400.0
"Porsche Cayenne Turbo GT Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",7,209500.0
"Porsche Cayenne Turbo GT Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",8,213600.0
"Porsche Cayenne Turbo GT Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",9,217700.0
"Porsche Cayenne Turbo GT Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",10,221800.0
"Porsche Cayenne Turbo GT Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",11,225900.0
"Porsche Cayenne Turbo GT Coupe 4.0 L, 8 cyl, Automatic (S8), Turbo",12,230000.0
"Chevrolet Silverado 4WD 6.2 L, 8 cyl, Automatic 10-spd",1,16660.0
"Chevrolet Silverado 4WD 6.2 L, 8 cyl, Automatic 10-spd",2,33320.0
"Chevrolet Silverado 4WD 6.2 L, 8 cyl, Automatic 10-spd",3,49980.0
"Chevrolet Silverado 4WD 6.2 L, 8 cyl, Automatic 10-spd",4,66640.0
"Chevrolet Silverado 4WD 6.2 L, 8 cyl, Automatic 10-spd",5,83300.0
"Chevrolet Silverado 4WD 6.2 L, 8 cyl, Automatic 10-spd",6,87400.0
"Chevrolet Silverado 4WD 6.2 L, 8 cyl, Automatic 10-spd",7,91500.0
"Chevrolet Silverado 4WD 6.2 L, 8 cyl, Automatic 10-spd",8,95600.0
"Chevrolet Silverado 4WD 6.2 L, 8 cyl, Automatic 10-spd",9,99700.0
"Chevrolet Silverado 4WD 6.2 L, 8 cyl, Automatic 10-spd",10,103800.0
"Chevrolet Silverado 4WD 6.2 L, 8 cyl, Automatic 10-spd",11,107900.0
"Chevrolet Silverado 4WD 6.2 L, 8 cyl, Automatic 10-spd",12,112000.0
"Chevrolet Silverado Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",1,4100.0
"Chevrolet Silverado Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",2,8200.0
"Chevrolet Silverado Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",3,12300.0
"Chevrolet Silverado Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",4,16400.0
"Chevrolet Silverado Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",5,20500.0
"Chevrolet Silverado Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",6,24600.0
"Chevrolet Silverado Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",7,28700.0
"Chevrolet Silverado Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",8,32800.0
"Chevrolet Silverado Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",9,36900.0
"Chevrolet Silverado Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",10,41000.0
"Chevrolet Silverado Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",11,45100.0
"Chevrolet Silverado Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",12,49200.0
"GMC Sierra Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",1,4100.0
"GMC Sierra Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",2,8200.0
"GMC Sierra Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",3,12300.0
"GMC Sierra Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",4,16400.0
"GMC Sierra Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",5,20500.0
"GMC Sierra Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",6,24600.0
"GMC Sierra Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",7,28700.0
"GMC Sierra Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",8,32800.0
"GMC Sierra Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",9,36900.0
"GMC Sierra Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",10,41000.0
"GMC Sierra Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",11,45100.0
"GMC Sierra Mud Terrain Tires 4WD 6.2 L, 8 cyl, Automatic 10-spd",12,49200.0
"McLaren Automotive 765LT Spider 4.0 L, 8 cyl, Automatic (AM-S7), Turbo",1,80600.0
"McLaren Automotive 765LT Spider 4.0 L, 8 cyl, Automatic (AM-S7), Turbo",2,161200.0
"McLaren Automotive 765LT Spider 4.0 L, 8 cyl, Automatic (AM-S7), Turbo",3,241800.0
"McLaren Automotive 765LT Spider 4.0 L, 8 cyl, Automatic (AM-S7), Turbo",4,322400.0
"McLaren Automotive 765LT Spider 4.0 L, 8 cyl, Automatic (AM-S7), Turbo",5,403000.0
"McLaren Automotive 765LT Spider 4.0 L, 8 cyl, Automatic (AM-S7), Turbo",6,407100.0
"McLaren Automotive 765LT Spider 4.0 L, 8 cyl, Automatic (AM-S7), Turbo",7,411200.0
"McLaren Automotive 765LT Spider 4.0 L, 8 cyl, Automatic (AM-S7), Turbo",8,415300.0
"McLaren Automotive 765LT Spider 4.0 L, 8 cyl, Automatic (AM-S7), Turbo",9,419400.0
"McLaren Automotive 765LT Spider 4.0 L, 8 cyl, Automatic (AM-S7), Turbo",10,423500.0
"McLaren Automotive 765LT Spider 4.0 L, 8 cyl, Automatic (AM-S7), Turbo",11,427600.0
"McLaren Automotive 765LT Spider 4.0 L, 8 cyl, Automatic (AM-S7), Turbo",12,431700.0
"Porsche 911 GT3 4.0 L, 6 cyl, Manual 6-spd",1,36320.0
"Porsche 911 GT3 4.0 L, 6 cyl, Manual 6-spd",2,72640.0
"Porsche 911 GT3 4.0 L, 6 cyl, Manual 6-spd",3,108960.0
"Porsche 911 GT3 4.0 L, 6 cyl, Manual 6-spd",4,145280.0
"Porsche 911 GT3 4.0 L, 6 cyl, Manual 6-spd",5,181600.0
"Porsche 911 GT3 4.0 L, 6 cyl, Manual 6-spd",6,185700.0
"Porsche 911 GT3 4.0 L, 6 cyl, Manual 6-spd",7,189800.0
"Porsche 911 GT3 4.0 L, 6 cyl, Manual 6-spd",8,193900.0
"Porsche 911 GT3 4.0 L, 6 cyl, Manual 6-spd",9,198000.0
"Porsche 911 GT3 4.0 L, 6 cyl, Manual 6-spd",10,202100.0
"Porsche 911 GT3 4.0 L, 6 cyl, Manual 6-spd",11,206200.0
"Porsche 911 GT3 4.0 L, 6 cyl, Manual 6-spd",12,210300.0
"Porsche 911 GT3 Touring 4.0 L, 6 cyl, Manual 6-spd",1,36320.0
"Porsche 911 GT3 Touring 4.0 L, 6 cyl, Manual 6-spd",2,72640.0
"Porsche 911 GT3 Touring 4.0 L, 6 cyl, Manual 6-spd",3,108960.0
"Porsche 911 GT3 Touring 4.0 L, 6 cyl, Manual 6-spd",4,145280.0
"Porsche 911 GT3 Touring 4.0 L, 6 cyl, Manual 6-spd",5,181600.0
"Porsche 911 GT3 Touring 4.0 L, 6 cyl, Manual 6-spd",6,185700.0
"Porsche 911 GT3 Touring 4.0 L, 6 cyl, Manual 6-spd",7,189800.0
"Porsche 911 GT3 Touring 4.0 L, 6 cyl, Manual 6-spd",8,193900.0
"Porsche 911 GT3 Touring 4.0 L, 6 cyl, Manual 6-spd",9,198000.0
"Porsche 911 GT3 Touring 4.0 L, 6 cyl, Manual 6-spd",10,202100.0
"Porsche 911 GT3 Touring 4.0 L, 6 cyl, Manual 6-spd",11,206200.0
"Porsche 911 GT3 Touring 4.0 L, 6 cyl, Manual 6-spd",12,210300.0
"Mercedes-Benz G550 4.0 L, 8 cyl, Automatic 9-spd, Turbo",1,32080.0
"Mercedes-Benz G550 4.0 L, 8 cyl, Automatic 9-spd, Turbo",2,64160.0
"Mercedes-Benz G550 4.0 L, 8 cyl, Automatic 9-spd, Turbo",3,96240.0
"Mercedes-Benz G550 4.0 L, 8 cyl, Automatic 9-spd, Turbo",4,128320.0
"Mercedes-Benz G550 4.0 L, 8 cyl, Automatic 9-spd, Turbo",5,160400.0
"Mercedes-Benz G550 4.0 L, 8 cyl, Automatic 9-spd, Turbo",6,164500.0
"Mercedes-Benz G550 4.0 L, 8 cyl, Automatic 9-spd, Turbo",7,168600.0
"Mercedes-Benz G550 4.0 L, 8 cyl, Automatic 9-spd, Turbo",8,172700.0
"Mercedes-Benz G550 4.0 L, 8 cyl, Automatic 9-spd, Turbo",9,176800.0
"Mercedes-Benz G550 4.0 L, 8 cyl, Automatic 9-spd, Turbo",10,180900.0
"Mercedes-Benz G550 4.0 L, 8 cyl, Automatic 9-spd, Turbo",11,185000.0
"Mercedes-Benz G550 4.0 L, 8 cyl, Automatic 9-spd, Turbo",12,189100.0
"Cadillac CT5 V 6.2 L, 8 cyl, Automatic (S10), Supercharger",1,14119.0
"Cadillac CT5 V 6.2 L, 8 cyl, Automatic (S10), Supercharger",2,28238.0
"Cadillac CT5 V 6.2 L, 8 cyl, Automatic (S10), Supercharger",3,42357.0
"Cadillac CT5 V 6.2 L, 8 cyl, Automatic (S10), Supercharger",4,56476.0
"Cadillac CT5 V 6.2 L, 8 cyl, Automatic (S10), Supercharger",5,70595.0
"Cadillac CT5 V 6.2 L, 8 cyl, Automatic (S10), Supercharger",6,74695.0
"Cadillac CT5 V 6.2 L, 8 cyl, Automatic (S10), Supercharger",7,78795.0
"Cadillac CT5 V 6.2 L, 8 cyl, Automatic (S10), Supercharger",8,82895.0
"Cadillac CT5 V 6.2 L, 8 cyl, Automatic (S10), Supercharger",9,86995.0
"Cadillac CT5 V 6.2 L, 8 cyl, Automatic (S10), Supercharger",10,91095.0
"Cadillac CT5 V 6.2 L, 8 cyl, Automatic (S10), Supercharger",11,95195.0
"Cadillac CT5 V 6.2 L, 8 cyl, Automatic (S10), Supercharger",12,99295.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Automatic 8-spd, Supercharger",1,21429.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Automatic 8-spd, Supercharger",2,42858.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Automatic 8-spd, Supercharger",3,64287.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Automatic 8-spd, Supercharger",4,85716.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Automatic 8-spd, Supercharger",5,107145.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Automatic 8-spd, Supercharger",6,111245.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Automatic 8-spd, Supercharger",7,115345.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Automatic 8-spd, Supercharger",8,119445.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Automatic 8-spd, Supercharger",9,123545.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Automatic 8-spd, Supercharger",10,127645.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Automatic 8-spd, Supercharger",11,131745.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Automatic 8-spd, Supercharger",12,135845.0
"Chevrolet Camaro 6.2 L, 8 cyl, Automatic (S10), Supercharger",1,17900.0
"Chevrolet Camaro 6.2 L, 8 cyl, Automatic (S10), Supercharger",2,35800.0
"Chevrolet Camaro 6.2 L, 8 cyl, Automatic (S10), Supercharger",3,53700.0
"Chevrolet Camaro 6.2 L, 8 cyl, Automatic (S10), Supercharger",4,71600.0
"Chevrolet Camaro 6.2 L, 8 cyl, Automatic (S10), Supercharger",5,89500.0
"Chevrolet Camaro 6.2 L, 8 cyl, Automatic (S10), Supercharger",6,93600.0
"Chevrolet Camaro 6.2 L, 8 cyl, Automatic (S10), Supercharger",7,97700.0
"Chevrolet Camaro 6.2 L, 8 cyl, Automatic (S10), Supercharger",8,101800.0
"Chevrolet Camaro 6.2 L, 8 cyl, Automatic (S10), Supercharger",9,105900.0
"Chevrolet Camaro 6.2 L, 8 cyl, Automatic (S10), Supercharger",10,110000.0
"Chevrolet Camaro 6.2 L, 8 cyl, Automatic (S10), Supercharger",11,114100.0
"Chevrolet Camaro 6.2 L, 8 cyl, Automatic (S10), Supercharger",12,118200.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Manual 6-spd, Supercharger",1,21429.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Manual 6-spd, Supercharger",2,42858.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Manual 6-spd, Supercharger",3,64287.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Manual 6-spd, Supercharger",4,85716.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Manual 6-spd, Supercharger",5,107145.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Manual 6-spd, Supercharger",6,111245.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Manual 6-spd, Supercharger",7,115345.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Manual 6-spd, Supercharger",8,119445.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Manual 6-spd, Supercharger",9,123545.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Manual 6-spd, Supercharger",10,127645.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Manual 6-spd, Supercharger",11,131745.0
"Dodge Challenger SRT 6.2 L, 8 cyl, Manual 6-spd, Supercharger",12,135845.0
"Dodge Challenger SRT Widebody 6.2 L, 8 cyl, Manual 6-spd, Supercharger",1,21028.0
"Dodge Challenger SRT Widebody 6.2 L, 8 cyl, Manual 6-spd, Supercharger",2,42056.0
"Dodge Challenger SRT Widebody 6.2 L, 8 cyl, Manual 6-spd, Supercharger",3,63084.0
"Dodge Challenger SRT Widebody 6.2 L, 8 cyl, Manual 6-spd, Supercharger",4,84112.0
"Dodge Challenger SRT Widebody 6.2 L, 8 cyl, Manual 6-spd, Supercharger",5,105140.0
"Dodge Challenger SRT Widebody 6.2 L, 8 cyl, Manual 6-spd, Supercharger",6,109240.0
"Dodge Challenger SRT Widebody 6.2 L, 8 cyl, Manual 6-spd, Supercharger",7,113340.0
"Dodge Challenger SRT Widebody 6.2 L, 8 cyl, Manual 6-spd, Supercharger",8,117440.0
"Dodge Challenger SRT Widebody 6.2 L, 8 cyl, Manual 6-spd, Supercharger",9,121540.0
"Dodge Challenger SRT Widebody 6.2 L, 8 cyl, Manual 6-spd, Supercharger",10,125640.0
"Dodge Challenger SRT Widebody 6.2 L, 8 cyl, Manual 6-spd, Supercharger",11,129740.0
"Dodge Challenger SRT Widebody 6.2 L, 8 cyl, Manual 6-spd, Supercharger",12,133840.0
"BMW M760i xDrive Sedan 6.6 L, 12 cyl, Automatic (S8), Turbo",1,4100.0
"BMW M760i xDrive Sedan 6.6 L, 12 cyl, Automatic (S8), Turbo",2,8200.0
"BMW M760i xDrive Sedan 6.6 L, 12 cyl, Automatic (S8), Turbo",3,12300.0
"BMW M760i xDrive Sedan 6.6 L, 12 cyl, Automatic (S8), Turbo",4,16400.0
"BMW M760i xDrive Sedan 6.6 L, 12 cyl, Automatic (S8), Turbo",5,20500.0
"BMW M760i xDrive Sedan 6.6 L, 12 cyl, Automatic (S8), Turbo",6,24600.0
"BMW M760i xDrive Sedan 6.6 L, 12 cyl, Automatic (S8), Turbo",7,28700.0
"BMW M760i xDrive Sedan 6.6 L, 12 cyl, Automatic (S8), Turbo",8,32800.0
"BMW M760i xDrive Sedan 6.6 L, 12 cyl, Automatic (S8), Turbo",9,36900.0
"BMW M760i xDrive Sedan 6.6 L, 12 cyl, Automatic (S8), Turbo",10,41000.0
"BMW M760i xDrive Sedan 6.6 L, 12 cyl, Automatic (S8), Turbo",11,45100.0
"BMW M760i xDrive Sedan 6.6 L, 12 cyl, Automatic (S8), Turbo",12,49200.0
"Maserati Ghibli Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",1,26220.0
"Maserati Ghibli Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",2,52440.0
"Maserati Ghibli Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",3,78660.0
"Maserati Ghibli Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",4,104880.0
"Maserati Ghibli Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",5,131100.0
"Maserati Ghibli Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",6,135200.0
"Maserati Ghibli Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",7,139300.0
"Maserati Ghibli Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",8,143400.0
"Maserati Ghibli Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",9,147500.0
"Maserati Ghibli Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",10,151600.0
"Maserati Ghibli Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",11,155700.0
"Maserati Ghibli Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",12,159800.0
"Maserati Levante Modena V8 3.8 L, 8 cyl, Automatic 8-spd, Turbo",1,27180.0
"Maserati Levante Modena V8 3.8 L, 8 cyl, Automatic 8-spd, Turbo",2,54360.0
"Maserati Levante Modena V8 3.8 L, 8 cyl, Automatic 8-spd, Turbo",3,81540.0
"Maserati Levante Modena V8 3.8 L, 8 cyl, Automatic 8-spd, Turbo",4,108720.0
"Maserati Levante Modena V8 3.8 L, 8 cyl, Automatic 8-spd, Turbo",5,135900.0
"Maserati Levante Modena V8 3.8 L, 8 cyl, Automatic 8-spd, Turbo",6,140000.0
"Maserati Levante Modena V8 3.8 L, 8 cyl, Automatic 8-spd, Turbo",7,144100.0
"Maserati Levante Modena V8 3.8 L, 8 cyl, Automatic 8-spd, Turbo",8,148200.0
"Maserati Levante Modena V8 3.8 L, 8 cyl, Automatic 8-spd, Turbo",9,152300.0
"Maserati Levante Modena V8 3.8 L, 8 cyl, Automatic 8-spd, Turbo",10,156400.0
"Maserati Levante Modena V8 3.8 L, 8 cyl, Automatic 8-spd, Turbo",11,160500.0
"Maserati Levante Modena V8 3.8 L, 8 cyl, Automatic 8-spd, Turbo",12,164600.0
"Maserati Levante Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",1,34720.0
"Maserati Levante Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",2,69440.0
"Maserati Levante Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",3,104160.0
"Maserati Levante Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",4,138880.0
"Maserati Levante Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",5,173600.0
"Maserati Levante Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",6,177700.0
"Maserati Levante Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",7,181800.0
"Maserati Levante Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",8,185900.0
"Maserati Levante Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",9,190000.0
"Maserati Levante Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",10,194100.0
"Maserati Levante Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",11,198200.0
"Maserati Levante Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",12,202300.0
"Maserati Quattroporte Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",1,32740.0
"Maserati Quattroporte Trofeo 3.8 L, 8 cyl, Automatic 8-spd, Turbo",2,65480.0
